SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
170139,5922010,Closed,currency 1,-515,0,-332.0,-332.0,0.0,0,78696.0,0.0,0.0,0.0,Consumer credit,-332,
170139,5922011,Closed,currency 1,-1098,0,-367.0,-367.0,0.0,0,459000.0,0.0,0.0,0.0,Consumer credit,-361,
195505,6718888,Closed,currency 1,-1492,0,-1309.0,-1303.0,,0,55386.0,0.0,0.0,0.0,Consumer credit,-878,0.0
195505,6718903,Closed,currency 1,-2837,0,-2653.0,-2653.0,0.0,0,26685.0,0.0,0.0,0.0,Consumer credit,-2652,
151559,6105239,Closed,currency 1,-2680,0,-2314.0,-2296.0,,0,98910.0,0.0,,0.0,Consumer credit,-2294,10084.5
151559,6105240,Closed,currency 1,-2520,0,-722.0,-1114.0,,0,1350000.0,0.0,,0.0,Loan for business development,-1114,0.0
151559,6105241,Active,currency 1,-85,0,,,0.0,0,86375.835,0.0,86375.835,0.0,Credit card,-19,8637.57
151559,6105242,Active,currency 1,-256,0,840.0,,0.0,0,288000.0,237379.5,0.0,0.0,Consumer credit,-21,8000.01
151559,6105243,Active,currency 1,-746,0,350.0,,6874.965,0,247500.0,82498.5,0.0,0.0,Consumer credit,-21,6875.01
151559,6105244,Closed,currency 1,-1160,0,-84.0,-84.0,1212.885,0,135000.0,0.0,0.0,0.0,Consumer credit,-84,
151559,6105245,Closed,currency 1,-1300,0,-235.0,-256.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-256,
260830,6105281,Closed,currency 1,-2547,0,-2351.0,-2363.0,,0,42750.0,0.0,,0.0,Consumer credit,-640,
260830,6105283,Closed,currency 1,-2910,0,-2544.0,-2606.0,,0,54000.0,,,0.0,Consumer credit,-2606,0.0
260830,6105284,Closed,currency 1,-417,0,679.0,-244.0,,0,141457.5,,,0.0,Consumer credit,-241,0.0
260830,6105285,Active,currency 1,-246,0,850.0,,,0,383607.0,324648.0,,0.0,Consumer credit,-3,16182.0
260830,6105286,Closed,currency 1,-119,0,-116.0,-116.0,0.0,0,9000.0,0.0,0.0,0.0,Consumer credit,-116,
260830,6105287,Active,currency 1,-119,0,916.0,,0.0,0,447704.1,403100.055,0.0,0.0,Consumer credit,-28,19499.49
260830,6105288,Closed,currency 1,-134,0,-134.0,-134.0,0.0,0,471093.75,0.0,471093.75,0.0,Credit card,-134,
260830,6105289,Active,currency 1,-665,0,433.0,,8550.0,0,135000.0,0.0,135000.0,0.0,Credit card,-116,13500.0
260830,6105290,Closed,currency 1,-665,0,-119.0,-119.0,0.0,0,355263.165,0.0,0.0,0.0,Consumer credit,-119,
260830,6105292,Closed,currency 1,-2618,0,-1523.0,-1827.0,1782.54,0,135000.0,0.0,0.0,0.0,Consumer credit,-1827,
195505,6718887,Closed,currency 1,-1276,0,-910.0,-908.0,,0,563517.0,0.0,0.0,0.0,Consumer credit,-878,0.0
195505,6718889,Closed,currency 1,-1648,0,-1528.0,-1528.0,,0,22306.5,0.0,0.0,0.0,Consumer credit,-878,0.0
195505,6718890,Active,currency 1,-1595,0,1001.0,,,0,288000.0,280993.5,0.0,0.0,Credit card,-20,17100.0
195505,6718891,Closed,currency 1,-1770,0,-1039.0,-1576.0,,0,683100.0,0.0,,0.0,Consumer credit,-1574,34785.0
195505,6718892,Closed,currency 1,-1842,0,-1294.0,-1769.0,,0,238455.0,0.0,,0.0,Consumer credit,-1767,15565.5
195505,6718893,Closed,currency 1,-1943,0,-1731.0,-1840.0,,0,72157.5,0.0,,0.0,Credit card,-1838,0.0
195505,6718894,Closed,currency 1,-2204,0,-1839.0,-1839.0,,0,122197.5,0.0,,0.0,Consumer credit,-1837,11920.5
195505,6718895,Closed,currency 1,-1577,0,-116.0,-147.0,,0,585382.5,489348.0,,0.0,Consumer credit,-144,0.0
195505,6718896,Closed,currency 1,-1902,0,289.0,-56.0,,0,202500.0,0.0,,0.0,Credit card,-53,0.0
195505,6718897,Active,currency 1,-151,0,945.0,,,0,675000.0,629433.0,,0.0,Consumer credit,-25,31432.5
195505,6718898,Active,currency 1,-151,0,936.0,,10217.295,0,490500.0,449658.0,0.0,0.0,Consumer credit,-17,13625.01
195505,6718899,Closed,currency 1,-650,0,-285.0,-285.0,6794.955,0,74034.0,0.0,0.0,0.0,Consumer credit,-283,
195505,6718900,Closed,currency 1,-830,0,-709.0,-679.0,8730.72,0,40455.0,0.0,0.0,0.0,Consumer credit,-677,
195505,6718901,Closed,currency 1,-899,0,-534.0,-534.0,21600.0,0,243378.0,0.0,0.0,0.0,Consumer credit,-528,
195505,6718902,Active,currency 1,-1604,0,,,5161.815,0,112500.0,103900.5,8599.365,0.0,Credit card,-17,11250.0
261403,6708191,Closed,currency 1,-1753,0,73.0,-216.0,,0,495000.0,0.0,0.0,0.0,Consumer credit,-176,0.0
261403,6708192,Active,currency 1,-1753,0,73.0,,,0,495000.0,475420.5,0.0,0.0,Consumer credit,-1551,13117.5
352901,6614559,Closed,currency 1,-2540,0,-2234.0,-2234.0,0.0,0,91125.0,0.0,0.0,0.0,Consumer credit,-1928,
211177,6518188,Closed,currency 1,-2884,0,-2519.0,-2488.0,,0,126000.0,,,0.0,Consumer credit,-2488,
258841,5568243,Active,currency 1,-67,0,1449.0,,0.0,0,54000.0,18871.65,35128.35,0.0,Credit card,-8,2700.0
258841,5568244,Active,currency 1,-207,0,,,0.0,0,158950.08,109494.0,49455.225,0.0,Credit card,-21,15894.99
